record,score,price,state,variety
36371,86,29,California,Chardonnay
36372,86,65,California,Pinot Noir
36373,86,25,California,Sangiovese
36374,86,25,California,Merlot
36375,86,14,California,Cabernet Sauvignon
36376,86,27,California,Pinot Noir
36377,85,39,California,Merlot
36378,85,26,California,Zinfandel
36379,85,30,Washington,Red Blend
36380,85,30,California,Cabernet Sauvignon
36381,87,11,Washington,Pinot Grigio
36382,87,32,California,Malbec
36383,87,80,California,Cabernet Sauvignon
36384,87,28,California,Rhône-style Red Blend
36385,87,15,Washington,Pinot Gris
36386,87,28,California,Merlot
36387,87,28,California,Cabernet Sauvignon
36388,87,30,California,Sparkling Blend
36389,87,58,California,Pinot Noir
36390,87,15,California,Cabernet Sauvignon
36391,87,16,California,Zinfandel
36392,87,13,Washington,Sauvignon Blanc
36393,87,17,California,Zinfandel
36394,87,11,Washington,Chardonnay
36395,87,35,California,Red Blend
36396,92,100,California,Cabernet Sauvignon
36397,92,80,Washington,Cabernet Sauvignon
36398,92,30,California,Pinot Noir
36399,92,50,California,Cabernet Sauvignon
36400,92,55,Oregon,Pinot Noir
36401,92,48,California,Pinot Noir
36402,92,25,Washington,Rhône-style White Blend
36403,92,16,California,Rosé
36404,92,22,Oregon,Pinot Gris
36405,92,55,California,Chardonnay
36406,92,45,California,Zinfandel
36407,92,55,California,Chardonnay
36408,92,53,Washington,Malbec
36409,92,29,California,Pinot Noir
36410,92,30,California,Chardonnay
36411,92,65,California,Roussanne
36412,91,19,California,Pinot Grigio
36413,91,28,Washington,Syrah
36414,91,16,California,Roussanne-Grenache Blanc
36415,91,28,Washington,Bordeaux-style Red Blend
36416,85,38,Oregon,Red Blend
36417,85,28,Oregon,Tempranillo
36418,85,32,California,Petite Sirah
36419,85,49,Washington,Sangiovese
36420,85,16,California,Pinot Noir
36421,85,34,California,Sauvignon Blanc
36422,85,32,Oregon,Pinot Noir
36423,85,30,Washington,Tempranillo
36424,90,16,California,Gewürztraminer
36425,90,75,California,Cabernet Sauvignon
36426,90,18,Washington,Riesling
36427,90,22,California,Zinfandel
36428,90,60,California,Pinot Noir
36429,90,55,California,Chardonnay
36430,90,35,Washington,Cabernet Sauvignon
36431,90,30,California,Syrah
36432,90,30,California,Pinot Noir
36433,90,34,California,Zinfandel
36434,90,52,California,Sparkling Blend
36435,90,50,Washington,Red Blend
36436,90,75,California,Cabernet Sauvignon
36437,90,35,California,Zinfandel
36438,90,40,Washington,Syrah
36439,94,200,California,Cabernet Sauvignon
36440,94,80,California,Cabernet Sauvignon
36441,94,48,California,Pinot Noir
36442,94,20,Washington,Riesling
36443,94,20,Washington,Rhône-style Red Blend
36444,94,65,California,Cabernet Sauvignon
36445,94,80,California,Cabernet Sauvignon
36446,90,48,Washington,Chardonnay
36447,90,32,California,Viognier
36448,90,20,California,Red Blend
36449,90,100,California,Cabernet Sauvignon
36450,90,52,New York,Merlot
36451,90,18,California,Cabernet Sauvignon
36452,90,50,Washington,Cabernet Franc
36453,90,30,Washington,Counoise
36454,90,15,California,Petite Sirah
36455,90,30,Washington,Rhône-style White Blend
36456,90,21,California,Tempranillo
36457,90,20,California,Colombard
36458,89,45,California,Cabernet Sauvignon
36459,89,35,California,Pinot Noir
36460,89,20,New York,Cabernet Franc
36461,89,9,Washington,Riesling
36462,89,42,Washington,Syrah
36463,88,38,California,Red Blend
36464,88,16,California,Zinfandel
36465,88,45,California,Pinot Noir
36466,88,20,Oregon,Pinot Gris
36467,88,38,California,Zinfandel
36468,88,29,California,Chardonnay
36469,88,39,Virginia,Petit Verdot
36470,88,24,Oregon,Merlot
36471,88,28,Oregon,Malbec
36472,88,26,Virginia,Pinotage
36473,86,28,Oregon,Pinot Noir
36474,86,100,California,Cabernet Sauvignon
36475,86,21,California,Rosé
36476,86,25,California,Zinfandel
36477,86,15,California,Sauvignon Blanc
36478,90,55,California,Cabernet Sauvignon
36479,90,37,California,Zinfandel
36480,90,39,Oregon,Pinot Noir
36481,90,17,California,Semillon-Sauvignon Blanc
36482,90,50,Oregon,Pinot Noir
36483,90,52,California,Pinot Noir
36484,90,18,Oregon,Riesling
36485,90,45,Oregon,Pinot Noir
36486,90,55,Oregon,Pinot Noir
36487,90,27,Oregon,Chardonnay
36488,90,17,California,Pinot Gris
36489,90,18,California,Chardonnay
36490,88,10,California,Zinfandel
36491,88,30,California,Chardonnay
36492,88,50,Oregon,Pinot Noir
36493,88,,California,Chardonnay
36494,88,45,California,Pinot Noir
36495,88,16,California,Chardonnay
36496,88,49,California,Bordeaux-style Red Blend
36497,88,32,California,Cabernet Franc
36498,88,15,California,Chardonnay
36499,90,36,New York,Cabernet Franc
36500,90,40,California,Chardonnay
36501,90,36,California,Merlot
36502,90,27,California,Merlot
36503,90,30,Washington,Red Blend
36504,90,35,New York,Red Blend
36505,90,33,New York,Cabernet Franc
36506,90,42,California,Chardonnay
36507,90,15,California,Rosé
36508,90,40,California,Sauvignon Blanc
36509,90,18,New York,Riesling
36510,90,25,New York,Merlot
36511,90,28,Washington,Bordeaux-style Red Blend
36512,88,17,California,Cabernet Sauvignon
36513,88,20,California,Sauvignon Blanc
36514,88,16,California,Chardonnay
36515,88,19,California,Zinfandel
36516,88,15,Washington,Pinot Gris
36517,88,54,California,Merlot
36518,88,55,California,Syrah
36519,88,21,California,Sauvignon Blanc
36520,88,47,California,Bordeaux-style Red Blend
36521,88,35,California,Cabernet Sauvignon
36522,88,48,California,Red Blend
36523,88,32,California,Meritage
36524,88,48,California,Cabernet Sauvignon
36525,88,30,California,Cabernet Sauvignon
36526,88,24,California,Chardonnay
36527,88,55,California,Bordeaux-style Red Blend
36528,88,13,California,Zinfandel
36529,88,48,California,Red Blend
36530,88,11,California,Cabernet Sauvignon
36531,88,25,Oregon,Syrah
36532,88,89,California,Red Blend
36533,88,100,Oregon,Pinot Noir
36534,88,40,Texas,Red Blend
36535,88,42,Virginia,Bordeaux-style Red Blend
36536,88,35,Virginia,Cabernet Franc
36537,88,25,California,Sauvignon Blanc
36538,88,35,California,Grenache
36539,88,16,New York,Pinot Grigio
36540,88,15,New York,Riesling
36541,88,39,California,Pinot Noir
36542,88,19,New York,Riesling
36543,88,25,California,Pinot Noir
36544,88,50,California,Pinot Noir
36545,88,15,New York,Gewürztraminer-Riesling
36546,88,15,New York,Gewürztraminer
36547,88,13,New York,Riesling
36548,85,42,Washington,Grenache
36549,85,15,California,Zinfandel
36550,85,68,California,Pinot Noir
36551,85,40,Washington,Rosé
36552,85,18,New York,Rosé
36553,85,19,California,Chardonnay
36554,85,15,Washington,Chenin Blanc
36555,85,13,California,Chardonnay
36556,84,26,Michigan,Riesling
36557,84,32,Illinois,Sparkling Blend
36558,84,17,Washington,Riesling
36559,84,15,California,Chardonnay
36560,84,9,California,Pinot Grigio
36561,84,28,Arizona,Red Blend
36562,84,40,Illinois,Sparkling Blend
36563,84,12,America,Red Blend
36564,84,25,Virginia,Chardonnay
36565,84,65,California,Cabernet Sauvignon
36566,84,15,California,Pinot Grigio
36567,84,62,California,Pinot Noir
36568,84,28,Arizona,Rhône-style Red Blend
36569,84,17,California,Cabernet Sauvignon
36570,84,25,California,Chardonnay
36571,85,26,California,Red Blend
36572,85,25,New York,Cabernet Sauvignon
36573,85,25,New York,Cabernet Sauvignon
36574,85,20,California,Rosé
36575,85,18,California,Cabernet Sauvignon
36576,85,27,California,Zinfandel
36577,85,24,Washington,Red Blend
36578,85,20,California,Cabernet Sauvignon
36579,85,20,California,Muscadine
36580,86,20,California,Cabernet Sauvignon
36581,86,16,Washington,Lemberger
36582,86,22,Washington,Cabernet Sauvignon
36583,86,29,California,Pinot Noir
36584,86,16,California,Sangiovese
36585,86,22,California,Zinfandel
36586,86,40,California,Pinot Noir
36587,86,66,California,Pinot Noir
36588,86,17,Washington,Cabernet Franc
36589,86,25,Washington,Syrah
36590,86,18,California,Zinfandel
36591,86,30,California,Chardonnay
36592,86,42,California,Chardonnay
36593,86,10,California,Chardonnay
36594,85,32,California,Cabernet Franc
36595,85,21,California,Merlot
36596,85,20,California,Merlot
36597,84,10,California,Merlot
36598,84,24,California,Cabernet Franc
36599,84,8,California,Chardonnay
36600,84,6,California,Chardonnay
36601,84,15,California,Chardonnay
36602,84,16,California,Chardonnay
36603,90,68,California,Cabernet Sauvignon
36604,90,49,California,Pinot Noir
36605,90,70,Oregon,Pinot Noir
36606,90,85,California,Pinot Noir
36607,90,55,Oregon,Pinot Noir
36608,90,46,California,Chardonnay
36609,90,30,California,Chardonnay
36610,84,22,Oregon,White Blend
36611,84,10,California,Cabernet Sauvignon
36612,83,10,California,Pinot Grigio
36613,83,12,California,Cabernet Sauvignon
36614,83,17,California,Chardonnay
36615,83,10,California,Riesling
36616,83,26,California,Sauvignon Blanc
36617,83,9,California,Cabernet Sauvignon
36618,90,30,California,Pinot Noir
36619,90,16,California,Syrah
36620,90,35,California,Zinfandel
36621,90,75,California,Syrah
36622,90,52,California,Pinot Noir
36623,90,55,California,Cabernet Sauvignon
36624,90,55,California,Pinot Noir
36625,90,24,California,Chardonnay
36626,90,22,California,Riesling
36627,90,55,California,Chardonnay
36628,90,22,California,Chardonnay
36629,90,38,California,Rhône-style Red Blend
36630,90,50,California,Cabernet Sauvignon
36631,90,37,New York,Champagne Blend
36632,90,35,California,Cabernet Sauvignon
36633,90,15,California,Tempranillo
36634,90,55,California,Cabernet Sauvignon
36635,86,30,California,Pinot Noir
36636,86,60,California,Cabernet Sauvignon
36637,86,13,Washington,Riesling
36638,86,28,California,Cabernet Sauvignon
36639,86,16,California,Sangiovese
36640,85,30,Washington,Cabernet Sauvignon
36641,93,40,California,Pinot Noir
36642,93,28,California,Sauvignon Blanc
36643,93,50,California,Red Blend
36644,93,37,California,Chardonnay
36645,93,37,California,Chardonnay
36646,93,54,California,Pinot Noir
36647,93,45,California,Chardonnay
36648,93,19,California,Zinfandel
36649,93,50,California,Pinot Noir
36650,93,36,California,Zinfandel
36651,93,90,California,Petite Sirah
36652,93,75,Oregon,Pinot Noir
36653,93,28,Oregon,Riesling
36654,85,26,California,Chardonnay
36655,85,49,California,Cabernet Sauvignon
36656,85,25,Washington,Sangiovese
36657,85,13,California,G-S-M
36658,85,28,California,Cabernet Sauvignon
36659,85,25,California,Petite Sirah
36660,85,25,Washington,Barbera
36661,84,55,California,Cabernet Sauvignon
36662,84,10,California,White Blend
36663,84,24,Washington,Malbec
36664,84,15,California,Sauvignon Blanc
36665,84,11,California,Pinot Noir
36666,84,11,California,Sauvignon Blanc
36667,84,10,California,Chardonnay
36668,84,26,Washington,Cabernet Sauvignon
36669,84,35,California,Chardonnay
36670,84,10,California,Red Blend
36671,84,22,California,Sauvignon Blanc
36672,84,17,California,White Blend
36673,84,13,California,Red Blend
36674,84,13,California,Moscato
36675,84,20,California,Cabernet Sauvignon
36676,89,18,Washington,Riesling
36677,89,48,Washington,Cabernet Sauvignon
36678,89,40,Washington,Cabernet Sauvignon
36679,89,24,California,Rhône-style White Blend
36680,89,50,California,Cabernet Sauvignon
36681,89,20,Washington,Riesling
36682,89,12,California,Zinfandel
36683,89,26,Washington,Chardonnay
36684,89,48,Washington,Chardonnay
36685,89,14,California,Sparkling Blend
36686,89,25,California,Barbera
36687,89,32,California,Marsanne
36688,89,42,Oregon,Pinot Noir
36689,88,28,California,Syrah
36690,88,24,California,Sauvignon Blanc
36691,88,20,Oregon,Red Blend
36692,88,22,Oregon,Malbec
36693,88,18,New York,Riesling
36694,88,16,Oregon,Pinot Gris
36695,88,17,Oregon,Pinot Gris
36696,88,13,California,Chardonnay
36697,88,20,New York,Riesling
36698,88,20,New York,Riesling
36699,88,44,California,Pinot Noir
36700,88,16,Washington,Riesling
36701,86,42,California,Pinot Noir
36702,86,45,Oregon,Pinot Noir
36703,86,22,Oregon,Pinot Blanc
36704,86,20,Oregon,Pinot Noir
36705,86,65,California,Pinot Noir
36706,86,30,California,Merlot
36707,90,26,Oregon,Malbec
36708,90,16,California,Pinot Grigio
36709,90,72,California,Pinot Noir
36710,90,37,California,Pinot Noir
36711,90,22,Oregon,Pinot Blanc
36712,89,19,California,Riesling
36713,90,36,California,Red Blend
36714,90,88,California,Red Blend
36715,90,29,Washington,Cabernet Franc
36716,90,35,Washington,Bordeaux-style Red Blend
36717,90,55,California,Bordeaux-style Red Blend
36718,90,38,California,Cabernet Sauvignon
36719,90,48,California,Petit Verdot
36720,90,38,California,Syrah
36721,90,25,California,Rhône-style White Blend
36722,90,42,California,Chardonnay
36723,90,45,Oregon,Syrah
36724,90,38,California,Pinot Noir
36725,90,34,California,Syrah
36726,90,72,California,Pinot Noir
36727,90,72,California,Pinot Noir
36728,90,18,California,Zinfandel
36729,90,32,California,Syrah
36730,91,24,California,Zinfandel
36731,91,32,California,Syrah
36732,91,76,California,Pinot Noir
36733,91,22,Washington,Merlot
36734,91,45,California,Pinot Noir
36735,91,37,Washington,Merlot
36736,91,22,Washington,Riesling
36737,91,45,California,Red Blend
36738,87,31,Washington,Syrah
36739,87,24,California,Chenin Blanc
36740,87,52,Washington,Cabernet Sauvignon
36741,87,15,California,Chardonnay
36742,87,35,Washington,Syrah
36743,87,20,California,Chardonnay
36744,87,24,California,Albariño
36745,87,12,California,Cabernet Sauvignon
36746,87,,California,Chardonnay
36747,87,10,California,Red Blend
36748,87,42,Washington,Cabernet Sauvignon
36749,93,52,California,Mourvèdre
36750,93,35,California,Pinot Noir
36751,93,45,California,Chardonnay
36752,93,55,California,Rhône-style Red Blend
36753,93,30,California,Red Blend
36754,93,48,California,Red Blend
36755,93,100,California,Syrah
36756,93,28,Washington,Tempranillo
36757,93,39,New York,Riesling
36758,93,79,California,Cabernet Sauvignon
36759,93,55,California,Syrah
36760,93,65,California,Pinot Noir
36761,93,26,California,Chardonnay
36762,93,45,California,Pinot Noir
36763,93,55,California,Pinot Noir
36764,93,19,California,Syrah
36765,93,46,California,Pinot Noir
36766,85,43,California,Chardonnay
36767,85,55,California,Cabernet Sauvignon
36768,85,45,California,Cabernet Sauvignon
36769,85,27,California,Malbec
36770,85,23,California,Sauvignon Blanc
36771,85,29,Oregon,Tempranillo
36772,85,30,California,Viognier
36773,84,15,Oregon,Rosé
36774,89,12,California,Cabernet Sauvignon
36775,89,22,Oregon,Pinot Gris
36776,88,13,California,Moscato
36777,88,35,Oregon,Pinot Noir
36778,88,19,California,Zinfandel
36779,88,28,California,Zinfandel
36780,88,16,California,Zinfandel
36781,84,30,California,Zinfandel
36782,84,18,California,Sangiovese
36783,84,37,California,Petite Sirah
36784,84,16,Oregon,Pinot Gris
36785,84,30,California,Petite Verdot
36786,84,24,California,Zinfandel
36787,84,10,California,Cabernet Sauvignon
36788,84,28,California,Cabernet Sauvignon
36789,84,11,California,Chenin Blanc
36790,84,45,California,Rhône-style Red Blend
36791,85,15,California,Cabernet Sauvignon
36792,85,12,California,Zinfandel
36793,85,37,California,Zinfandel
36794,85,35,California,Chardonnay
36795,85,35,California,Red Blend
36796,85,20,California,Cabernet Sauvignon
36797,85,10,California,Chardonnay
36798,85,24,California,Chardonnay
36799,85,16,California,Sauvignon Blanc
36800,90,44,California,Pinot Noir
36801,90,60,California,Pinot Noir
36802,90,75,California,Cabernet Sauvignon
36803,90,26,California,Chardonnay
36804,90,46,California,Pinot Noir
36805,90,16,Oregon,Red Blend
36806,90,35,California,Sauvignon Blanc
36807,90,20,Oregon,Chardonnay
36808,90,58,California,Pinot Noir
36809,90,24,Oregon,Riesling
36810,90,25,California,Cinsault
36811,90,21,Oregon,Pinot Noir
36812,90,14,California,Zinfandel
36813,90,85,California,Cabernet Sauvignon
36814,90,18,California,Pinot Noir
36815,87,36,Washington,Cabernet Sauvignon
36816,87,35,Idaho,Carmenère
36817,87,18,Washington,Malbec
36818,87,13,California,Riesling
36819,87,20,New York,Cabernet Franc
36820,87,26,California,Chardonnay
36821,87,23,Washington,White Blend
36822,87,18,California,Cabernet Sauvignon
36823,87,18,New York,Gewürztraminer
36824,87,30,California,Chardonnay
36825,87,14,New York,Chardonnay
36826,89,28,Washington,White Blend
36827,89,28,Washington,White Blend
36828,89,32,Washington,Chardonnay
36829,89,24,Washington,White Blend
36830,89,38,Washington,Red Blend
36831,89,28,Washington,Mourvèdre
36832,89,42,California,Pinot Noir
36833,89,39,Washington,Cabernet Sauvignon
36834,89,29,Washington,Malbec-Merlot
36835,89,15,Washington,Merlot
36836,89,20,Washington,Bordeaux-style Red Blend
36837,89,52,California,Pinot Noir
36838,89,14,California,Red Blend
36839,88,10,Washington,Gewürztraminer
36840,88,18,New York,Lemberger
36841,88,40,Washington,Malbec
36842,88,23,Washington,Syrah-Grenache
36843,88,40,California,Pinot Noir
36844,88,26,Washington,Cabernet Sauvignon
36845,91,70,California,Semillon-Sauvignon Blanc
36846,91,85,California,Red Blend
36847,91,38,Oregon,Pinot Noir
36848,91,60,California,Syrah
36849,91,24,Oregon,Grüner Veltliner
36850,91,48,California,Malbec
36851,91,70,Oregon,Pinot Noir
36852,91,28,California,Rhône-style White Blend
36853,91,34,California,Grüner Veltliner
36854,91,45,California,Chardonnay
36855,91,44,California,Pinot Noir
36856,94,65,California,Pinot Noir
36857,94,72,California,Pinot Noir
36858,94,80,Washington,Syrah
36859,94,85,Washington,Cabernet Sauvignon
36860,94,50,Washington,Bordeaux-style Red Blend
36861,94,50,California,Pinot Noir
36862,94,190,California,Cabernet Sauvignon
36863,94,85,Washington,Syrah
36864,94,45,California,Pinot Noir
36865,94,46,California,Pinot Noir
36866,94,57,Washington,Bordeaux-style Red Blend
36867,94,120,Washington,Bordeaux-style Red Blend
36868,94,48,California,Chardonnay
36869,94,125,California,Cabernet Sauvignon
36870,94,45,California,Chardonnay
36871,94,59,California,Pinot Noir
36872,94,58,California,Pinot Noir
36873,94,44,California,Pinot Noir
36874,94,41,California,Pinot Noir
36875,93,55,Washington,Cabernet Sauvignon
36876,87,25,California,Rhône-style White Blend
36877,87,25,Oregon,Merlot
36878,87,24,California,Chardonnay
